season	week	game	half	team1	team2	t1score	t2score
10	1	EMERALD	1	MAB	MBC	6	2
10	1	EMERALD	2	MAB	MBC	3	4
10	1	EMERALD	OT	MAB	MBC	0	0
10	1	Monarch	1	MAB	MBC	5	2
10	1	Monarch	2	MAB	MBC	1	2
10	1	Monarch	OT	MAB	MBC	0	0
10	1	EMERALD	1	MTHE	MHGW	6	7
10	1	EMERALD	2	MTHE	MHGW	3	5
10	1	EMERALD	OT	MTHE	MHGW	0	0
10	1	Monarch	1	MTHE	MHGW	1	2
10	1	Monarch	2	MTHE	MHGW	6	1
10	1	Monarch	OT	MTHE	MHGW	0	0
10	1	EMERALD	1	MLSP	MCJ	1	3
10	1	EMERALD	2	MLSP	MCJ	5	4
10	1	EMERALD	OT	MLSP	MCJ	0	0
10	1	Monarch	1	MLSP	MCJ	4	3
10	1	Monarch	2	MLSP	MCJ	4	3
10	1	Monarch	OT	MLSP	MCJ	0	0
10	1	EMERALD	1	MCD	MTRS	5	1
10	1	EMERALD	2	MCD	MTRS	4	3
10	1	EMERALD	OT	MCD	MTRS	0	0
10	1	Monarch	1	MCD	MTRS	4	2
10	1	Monarch	2	MCD	MTRS	1	2
10	1	Monarch	OT	MCD	MTRS	0	0
10	1	EMERALD	1	MGB	MMT	3	4
10	1	EMERALD	2	MGB	MMT	3	5
10	1	EMERALD	OT	MGB	MMT	0	0
10	1	Monarch	1	MGB	MMT	1	8
10	1	Monarch	2	MGB	MMT	2	7
10	1	Monarch	OT	MGB	MMT	0	0
10	1	EMERALD	1	MPNS	MBAL	1	10
10	1	EMERALD	2	MPNS	MBAL	3	5
10	1	EMERALD	OT	MPNS	MBAL	0	0
10	1	Monarch	1	MPNS	MBAL	2	3
10	1	Monarch	2	MPNS	MBAL	0	6
10	1	Monarch	OT	MPNS	MBAL	0	0
10	1	EMERALD	1	MOD	MPBP	2	2
10	1	EMERALD	2	MOD	MPBP	2	4
10	1	EMERALD	OT	MOD	MPBP	0	0
10	1	Monarch	1	MOD	MPBP	6	0
10	1	Monarch	2	MOD	MPBP	2	4
10	1	Monarch	OT	MOD	MPBP	0	0
10	1	EMERALD	1	MBD	MHR	1	6
10	1	EMERALD	2	MBD	MHR	5	3
10	1	EMERALD	OT	MBD	MHR	0	0
10	1	Monarch	1	MBD	MHR	1	3
10	1	Monarch	2	MBD	MHR	1	6
10	1	Monarch	OT	MBD	MHR	0	0
10	2	Monarch	1	MLSP	MAB	2	2
10	2	Monarch	2	MLSP	MAB	3	1
10	2	Monarch	OT	MLSP	MAB	0	0
10	2	Wormy	1	MLSP	MAB	2	2
10	2	Wormy	2	MLSP	MAB	0	1
10	2	Wormy	OT	MLSP	MAB	0	0
10	2	Monarch	1	MBC	MCJ	6	1
10	2	Monarch	2	MBC	MCJ	1	3
10	2	Monarch	OT	MBC	MCJ	0	0
10	2	Wormy	1	MBC	MCJ	2	2
10	2	Wormy	2	MBC	MCJ	6	3
10	2	Wormy	OT	MBC	MCJ	0	0
10	2	Monarch	1	MCD	MTHE	1	4
10	2	Monarch	2	MCD	MTHE	1	1
10	2	Monarch	OT	MCD	MTHE	0	0
10	2	Wormy	1	MCD	MTHE	1	3
10	2	Wormy	2	MCD	MTHE	3	2
10	2	Wormy	OT	MCD	MTHE	0	0
10	2	Monarch	1	MHGW	MTRS	7	0
10	2	Monarch	2	MHGW	MTRS	3	0
10	2	Monarch	OT	MHGW	MTRS	0	0
10	2	Wormy	1	MHGW	MTRS	4	2
10	2	Wormy	2	MHGW	MTRS	7	1
10	2	Wormy	OT	MHGW	MTRS	0	0
10	2	Monarch	1	MOD	MGB	3	1
10	2	Monarch	2	MOD	MGB	4	3
10	2	Monarch	OT	MOD	MGB	0	0
10	2	Wormy	1	MOD	MGB	3	2
10	2	Wormy	2	MOD	MGB	2	1
10	2	Wormy	OT	MOD	MGB	0	0
10	2	Monarch	1	MMT	MPBP	4	3
10	2	Monarch	2	MMT	MPBP	6	1
10	2	Monarch	OT	MMT	MPBP	0	0
10	2	Wormy	1	MMT	MPBP	5	1
10	2	Wormy	2	MMT	MPBP	4	1
10	2	Wormy	OT	MMT	MPBP	0	0
10	2	Monarch	1	MBD	MPNS	0	3
10	2	Monarch	2	MBD	MPNS	4	0
10	2	Monarch	OT	MBD	MPNS	0	0
10	2	Wormy	1	MBD	MPNS	2	1
10	2	Wormy	2	MBD	MPNS	1	2
10	2	Wormy	OT	MBD	MPNS	0	0
10	2	Monarch	1	MBAL	MHR	3	2
10	2	Monarch	2	MBAL	MHR	3	0
10	2	Monarch	OT	MBAL	MHR	0	0
10	2	Wormy	1	MBAL	MHR	1	2
10	2	Wormy	2	MBAL	MHR	2	4
10	2	Wormy	OT	MBAL	MHR	0	0
10	3	Wormy	1	MAB	MTHE	1	1
10	3	Wormy	2	MAB	MTHE	2	1
10	3	Wormy	OT	MAB	MTHE	0	0
10	3	TWP	1	MAB	MTHE	3	1
10	3	TWP	2	MAB	MTHE	3	4
10	3	TWP	OT	MAB	MTHE	0	0
10	3	Wormy	1	MHGW	MBC	1	5
10	3	Wormy	2	MHGW	MBC	4	3
10	3	Wormy	OT	MHGW	MBC	0	0
10	3	TWP	1	MHGW	MBC	1	5
10	3	TWP	2	MHGW	MBC	1	1
10	3	TWP	OT	MHGW	MBC	0	0
10	3	Wormy	1	MCD	MLSP	5	2
10	3	Wormy	2	MCD	MLSP	3	4
10	3	Wormy	OT	MCD	MLSP	0	0
10	3	TWP	1	MCD	MLSP	1	2
10	3	TWP	2	MCD	MLSP	2	2
10	3	TWP	OT	MCD	MLSP	0	0
10	3	Wormy	1	MTRS	MCJ	1	3
10	3	Wormy	2	MTRS	MCJ	2	4
10	3	Wormy	OT	MTRS	MCJ	0	0
10	3	TWP	1	MTRS	MCJ	0	1
10	3	TWP	2	MTRS	MCJ	0	4
10	3	TWP	OT	MTRS	MCJ	0	0
10	3	Wormy	1	MGB	MPNS	0	2
10	3	Wormy	2	MGB	MPNS	2	4
10	3	Wormy	OT	MGB	MPNS	0	0
10	3	TWP	1	MGB	MPNS	3	1
10	3	TWP	2	MGB	MPNS	0	4
10	3	TWP	OT	MGB	MPNS	0	0
10	3	Wormy	1	MBAL	MMT	0	3
10	3	Wormy	2	MBAL	MMT	2	1
10	3	Wormy	OT	MBAL	MMT	0	0
10	3	TWP	1	MBAL	MMT	1	1
10	3	TWP	2	MBAL	MMT	0	7
10	3	TWP	OT	MBAL	MMT	0	0
10	3	Wormy	1	MBD	MOD	3	1
10	3	Wormy	2	MBD	MOD	0	3
10	3	Wormy	OT	MBD	MOD	0	0
10	3	TWP	1	MBD	MOD	3	2
10	3	TWP	2	MBD	MOD	7	3
10	3	TWP	OT	MBD	MOD	0	0
10	3	Wormy	1	MHR	MPBP	3	5
10	3	Wormy	2	MHR	MPBP	2	2
10	3	Wormy	OT	MHR	MPBP	0	0
10	3	TWP	1	MHR	MPBP	3	2
10	3	TWP	2	MHR	MPBP	2	0
10	3	TWP	OT	MHR	MPBP	0	0
10	4	TWP	1	MTRS	MAB	5	2
10	4	TWP	2	MTRS	MAB	1	3
10	4	TWP	OT	MTRS	MAB	0	0
10	4	Boombox	1	MTRS	MAB	2	1
10	4	Boombox	2	MTRS	MAB	1	3
10	4	Boombox	OT	MTRS	MAB	0	0
10	4	TWP	1	MBC	MLSP	2	2
10	4	TWP	2	MBC	MLSP	0	5
10	4	TWP	OT	MBC	MLSP	0	0
10	4	Boombox	1	MBC	MLSP	1	1
10	4	Boombox	2	MBC	MLSP	3	3
10	4	Boombox	OT	MBC	MLSP	0	0
10	4	TWP	1	MCJ	MTHE	2	5
10	4	TWP	2	MCJ	MTHE	1	2
10	4	TWP	OT	MCJ	MTHE	0	0
10	4	Boombox	1	MCJ	MTHE	3	0
10	4	Boombox	2	MCJ	MTHE	2	0
10	4	Boombox	OT	MCJ	MTHE	0	0
10	4	TWP	1	MHGW	MCD	3	2
10	4	TWP	2	MHGW	MCD	3	3
10	4	TWP	OT	MHGW	MCD	0	0
10	4	Boombox	1	MHGW	MCD	3	3
10	4	Boombox	2	MHGW	MCD	3	2
10	4	Boombox	OT	MHGW	MCD	0	0
10	4	TWP	1	MHR	MGB	2	0
10	4	TWP	2	MHR	MGB	6	2
10	4	TWP	OT	MHR	MGB	0	0
10	4	Boombox	1	MHR	MGB	3	0
10	4	Boombox	2	MHR	MGB	1	1
10	4	Boombox	OT	MHR	MGB	0	0
10	4	TWP	1	MMT	MOD	4	4
10	4	TWP	2	MMT	MOD	2	2
10	4	TWP	OT	MMT	MOD	0	0
10	4	Boombox	1	MMT	MOD	8	2
10	4	Boombox	2	MMT	MOD	3	2
10	4	Boombox	OT	MMT	MOD	0	0
10	4	TWP	1	MPBP	MPNS	2	3
10	4	TWP	2	MPBP	MPNS	3	1
10	4	TWP	OT	MPBP	MPNS	0	0
10	4	Boombox	1	MPBP	MPNS	2	2
10	4	Boombox	2	MPBP	MPNS	3	3
10	4	Boombox	OT	MPBP	MPNS	0	0
10	4	TWP	1	MBAL	MBD	4	1
10	4	TWP	2	MBAL	MBD	7	0
10	4	TWP	OT	MBAL	MBD	0	0
10	4	Boombox	1	MBAL	MBD	1	3
10	4	Boombox	2	MBAL	MBD	1	0
10	4	Boombox	OT	MBAL	MBD	0	0
10	5	Boombox	1	MAB	MHGW	1	1
10	5	Boombox	2	MAB	MHGW	1	1
10	5	Boombox	OT	MAB	MHGW	0	0
10	5	Pilot	1	MAB	MHGW	1	4
10	5	Pilot	2	MAB	MHGW	6	2
10	5	Pilot	OT	MAB	MHGW	0	0
10	5	Boombox	1	MTHE	MBC	6	1
10	5	Boombox	2	MTHE	MBC	1	1
10	5	Boombox	OT	MTHE	MBC	0	0
10	5	Pilot	1	MTHE	MBC	0	2
10	5	Pilot	2	MTHE	MBC	3	0
10	5	Pilot	OT	MTHE	MBC	0	0
10	5	Boombox	1	MLSP	MTRS	3	0
10	5	Boombox	2	MLSP	MTRS	1	5
10	5	Boombox	OT	MLSP	MTRS	0	0
10	5	Pilot	1	MLSP	MTRS	1	4
10	5	Pilot	2	MLSP	MTRS	0	2
10	5	Pilot	OT	MLSP	MTRS	0	0
10	5	Boombox	1	MCD	MCJ	3	3
10	5	Boombox	2	MCD	MCJ	1	3
10	5	Boombox	OT	MCD	MCJ	0	0
10	5	Pilot	1	MCD	MCJ	2	3
10	5	Pilot	2	MCD	MCJ	2	5
10	5	Pilot	OT	MCD	MCJ	0	0
10	5	Boombox	1	MGB	MBAL	1	4
10	5	Boombox	2	MGB	MBAL	1	3
10	5	Boombox	OT	MGB	MBAL	0	0
10	5	Pilot	1	MGB	MBAL	1	8
10	5	Pilot	2	MGB	MBAL	1	7
10	5	Pilot	OT	MGB	MBAL	0	0
10	5	Boombox	1	MPNS	MMT	0	2
10	5	Boombox	2	MPNS	MMT	2	3
10	5	Boombox	OT	MPNS	MMT	0	0
10	5	Pilot	1	MPNS	MMT	1	4
10	5	Pilot	2	MPNS	MMT	4	1
10	5	Pilot	OT	MPNS	MMT	0	0
10	5	Boombox	1	MOD	MHR	2	2
10	5	Boombox	2	MOD	MHR	0	2
10	5	Boombox	OT	MOD	MHR	0	0
10	5	Pilot	1	MOD	MHR	0	6
10	5	Pilot	2	MOD	MHR	2	7
10	5	Pilot	OT	MOD	MHR	0	0
10	5	Boombox	1	MBD	MPBP	2	1
10	5	Boombox	2	MBD	MPBP	1	1
10	5	Boombox	OT	MBD	MPBP	0	0
10	5	Pilot	1	MBD	MPBP	3	4
10	5	Pilot	2	MBD	MPBP	1	5
10	5	Pilot	OT	MBD	MPBP	0	0
10	6	Pilot	1	MBC	MAB	2	2
10	6	Pilot	2	MBC	MAB	2	2
10	6	Pilot	OT	MBC	MAB	0	0
10	6	Smirk	1	MBC	MAB	3	5
10	6	Smirk	2	MBC	MAB	2	3
10	6	Smirk	OT	MBC	MAB	0	0
10	6	Pilot	1	MHGW	MTHE	2	3
10	6	Pilot	2	MHGW	MTHE	2	2
10	6	Pilot	OT	MHGW	MTHE	0	0
10	6	Smirk	1	MHGW	MTHE	3	1
10	6	Smirk	2	MHGW	MTHE	0	0
10	6	Smirk	OT	MHGW	MTHE	0	0
10	6	Pilot	1	MCJ	MLSP	4	3
10	6	Pilot	2	MCJ	MLSP	5	4
10	6	Pilot	OT	MCJ	MLSP	0	0
10	6	Smirk	1	MCJ	MLSP	4	4
10	6	Smirk	2	MCJ	MLSP	4	2
10	6	Smirk	OT	MCJ	MLSP	0	0
10	6	Pilot	1	MTRS	MCD	0	2
10	6	Pilot	2	MTRS	MCD	6	4
10	6	Pilot	OT	MTRS	MCD	0	0
10	6	Smirk	1	MTRS	MCD	3	3
10	6	Smirk	2	MTRS	MCD	4	3
10	6	Smirk	OT	MTRS	MCD	0	0
10	6	Pilot	1	MMT	MGB	15	1
10	6	Pilot	2	MMT	MGB	8	2
10	6	Pilot	OT	MMT	MGB	0	0
10	6	Smirk	1	MMT	MGB	6	1
10	6	Smirk	2	MMT	MGB	6	0
10	6	Smirk	OT	MMT	MGB	0	0
10	6	Pilot	1	MBAL	MPNS	3	5
10	6	Pilot	2	MBAL	MPNS	5	2
10	6	Pilot	OT	MBAL	MPNS	0	0
10	6	Smirk	1	MBAL	MPNS	6	0
10	6	Smirk	2	MBAL	MPNS	2	1
10	6	Smirk	OT	MBAL	MPNS	0	0
10	6	Pilot	1	MPBP	MOD	1	4
10	6	Pilot	2	MPBP	MOD	0	4
10	6	Pilot	OT	MPBP	MOD	0	0
10	6	Smirk	1	MPBP	MOD	3	5
10	6	Smirk	2	MPBP	MOD	3	2
10	6	Smirk	OT	MPBP	MOD	0	0
10	6	Pilot	1	MHR	MBD	8	1
10	6	Pilot	2	MHR	MBD	3	2
10	6	Pilot	OT	MHR	MBD	0	0
10	6	Smirk	1	MHR	MBD	2	2
10	6	Smirk	2	MHR	MBD	3	4
10	6	Smirk	OT	MHR	MBD	0	0
10	7	Smirk	1	MAB	MCD	1	0
10	7	Smirk	2	MAB	MCD	5	3
10	7	Smirk	OT	MAB	MCD	0	0
10	7	Scorpio	1	MAB	MCD	3	2
10	7	Scorpio	2	MAB	MCD	1	3
10	7	Scorpio	OT	MAB	MCD	0	0
10	7	Smirk	1	MTRS	MBC	2	4
10	7	Smirk	2	MTRS	MBC	3	1
10	7	Smirk	OT	MTRS	MBC	0	0
10	7	Scorpio	1	MTRS	MBC	2	2
10	7	Scorpio	2	MTRS	MBC	1	5
10	7	Scorpio	OT	MTRS	MBC	0	0
10	7	Smirk	1	MTHE	MLSP	6	0
10	7	Smirk	2	MTHE	MLSP	4	0
10	7	Smirk	OT	MTHE	MLSP	0	0
10	7	Scorpio	1	MTHE	MLSP	3	2
10	7	Scorpio	2	MTHE	MLSP	4	1
10	7	Scorpio	OT	MTHE	MLSP	0	0
10	7	Smirk	1	MCJ	MHGW	2	1
10	7	Smirk	2	MCJ	MHGW	5	3
10	7	Smirk	OT	MCJ	MHGW	0	0
10	7	Scorpio	1	MCJ	MHGW	1	4
10	7	Scorpio	2	MCJ	MHGW	3	6
10	7	Scorpio	OT	MCJ	MHGW	0	0
10	7	Smirk	1	MGB	MBD	1	3
10	7	Smirk	2	MGB	MBD	1	5
10	7	Smirk	OT	MGB	MBD	0	0
10	7	Scorpio	1	MGB	MBD	0	3
10	7	Scorpio	2	MGB	MBD	3	1
10	7	Scorpio	OT	MGB	MBD	0	0
10	7	Smirk	1	MHR	MMT	3	3
10	7	Smirk	2	MHR	MMT	0	3
10	7	Smirk	OT	MHR	MMT	0	0
10	7	Scorpio	1	MHR	MMT	5	0
10	7	Scorpio	2	MHR	MMT	4	5
10	7	Scorpio	OT	MHR	MMT	0	0
10	7	Smirk	1	MPNS	MOD	1	5
10	7	Smirk	2	MPNS	MOD	0	7
10	7	Smirk	OT	MPNS	MOD	0	0
10	7	Scorpio	1	MPNS	MOD	3	6
10	7	Scorpio	2	MPNS	MOD	0	4
10	7	Scorpio	OT	MPNS	MOD	0	0
10	7	Smirk	1	MPBP	MBAL	1	2
10	7	Smirk	2	MPBP	MBAL	2	2
10	7	Smirk	OT	MPBP	MBAL	0	0
10	7	Scorpio	1	MPBP	MBAL	5	2
10	7	Scorpio	2	MPBP	MBAL	1	3
10	7	Scorpio	OT	MPBP	MBAL	0	0
10	8	Scorpio	1	MTHE	MAB	0	2
10	8	Scorpio	2	MTHE	MAB	2	6
10	8	Scorpio	OT	MTHE	MAB	0	0
10	8	Rush	1	MTHE	MAB	5	3
10	8	Rush	2	MTHE	MAB	7	2
10	8	Rush	OT	MTHE	MAB	0	0
10	8	Scorpio	1	MBC	MHGW	1	5
10	8	Scorpio	2	MBC	MHGW	2	7
10	8	Scorpio	OT	MBC	MHGW	0	0
10	8	Rush	1	MBC	MHGW	3	6
10	8	Rush	2	MBC	MHGW	4	6
10	8	Rush	OT	MBC	MHGW	0	0
10	8	Scorpio	1	MLSP	MCD	6	1
10	8	Scorpio	2	MLSP	MCD	2	1
10	8	Scorpio	OT	MLSP	MCD	0	0
10	8	Rush	1	MLSP	MCD	0	1
10	8	Rush	2	MLSP	MCD	5	3
10	8	Rush	OT	MLSP	MCD	0	0
10	8	Scorpio	1	MTRS	MCJ	1	5
10	8	Scorpio	2	MTRS	MCJ	0	5
10	8	Scorpio	OT	MTRS	MCJ	0	0
10	8	Rush	1	MTRS	MCJ	2	2
10	8	Rush	2	MTRS	MCJ	3	10
10	8	Rush	OT	MTRS	MCJ	0	0
10	8	Scorpio	1	MPNS	MGB	3	5
10	8	Scorpio	2	MPNS	MGB	2	3
10	8	Scorpio	OT	MPNS	MGB	0	0
10	8	Rush	1	MPNS	MGB	1	5
10	8	Rush	2	MPNS	MGB	6	3
10	8	Rush	OT	MPNS	MGB	0	0
10	8	Scorpio	1	MMT	MBAL	2	1
10	8	Scorpio	2	MMT	MBAL	2	1
10	8	Scorpio	OT	MMT	MBAL	0	0
10	8	Rush	1	MMT	MBAL	9	4
10	8	Rush	2	MMT	MBAL	2	4
10	8	Rush	OT	MMT	MBAL	0	0
10	8	Scorpio	1	MOD	MBD	1	1
10	8	Scorpio	2	MOD	MBD	2	3
10	8	Scorpio	OT	MOD	MBD	0	0
10	8	Rush	1	MOD	MBD	4	4
10	8	Rush	2	MOD	MBD	11	1
10	8	Rush	OT	MOD	MBD	0	0
10	8	Scorpio	1	MHR	MPBP	3	1
10	8	Scorpio	2	MHR	MPBP	3	2
10	8	Scorpio	OT	MHR	MPBP	0	0
10	8	Rush	1	MHR	MPBP	3	4
10	8	Rush	2	MHR	MPBP	5	2
10	8	Rush	OT	MHR	MPBP	0	0
10	9	Rush	1	MAB	MCJ	2	2
10	9	Rush	2	MAB	MCJ	3	5
10	9	Rush	OT	MAB	MCJ	0	0
10	9	Transilio	1	MAB	MCJ	2	2
10	9	Transilio	2	MAB	MCJ	2	2
10	9	Transilio	OT	MAB	MCJ	0	0
10	9	Rush	1	MCD	MBC	0	1
10	9	Rush	2	MCD	MBC	4	2
10	9	Rush	OT	MCD	MBC	0	0
10	9	Transilio	1	MCD	MBC	0	4
10	9	Transilio	2	MCD	MBC	2	3
10	9	Transilio	OT	MCD	MBC	0	0
10	9	Rush	1	MTHE	MTRS	2	2
10	9	Rush	2	MTHE	MTRS	4	1
10	9	Rush	OT	MTHE	MTRS	0	0
10	9	Transilio	1	MTHE	MTRS	2	6
10	9	Transilio	2	MTHE	MTRS	5	2
10	9	Transilio	OT	MTHE	MTRS	0	0
10	9	Rush	1	MLSP	MHGW	4	3
10	9	Rush	2	MLSP	MHGW	1	9
10	9	Rush	OT	MLSP	MHGW	0	0
10	9	Transilio	1	MLSP	MHGW	2	1
10	9	Transilio	2	MLSP	MHGW	4	3
10	9	Transilio	OT	MLSP	MHGW	0	0
10	9	Rush	1	MGB	MPBP	1	1
10	9	Rush	2	MGB	MPBP	2	6
10	9	Rush	OT	MGB	MPBP	0	0
10	9	Transilio	1	MGB	MPBP	2	3
10	9	Transilio	2	MGB	MPBP	2	5
10	9	Transilio	OT	MGB	MPBP	0	0
10	9	Rush	1	MBD	MMT	1	4
10	9	Rush	2	MBD	MMT	2	5
10	9	Rush	OT	MBD	MMT	0	0
10	9	Transilio	1	MBD	MMT	3	2
10	9	Transilio	2	MBD	MMT	3	4
10	9	Transilio	OT	MBD	MMT	0	0
10	9	Rush	1	MPNS	MHR	3	4
10	9	Rush	2	MPNS	MHR	1	6
10	9	Rush	OT	MPNS	MHR	0	0
10	9	Transilio	1	MPNS	MHR	4	4
10	9	Transilio	2	MPNS	MHR	1	4
10	9	Transilio	OT	MPNS	MHR	0	0
10	9	Rush	1	MOD	MBAL	2	1
10	9	Rush	2	MOD	MBAL	2	2
10	9	Rush	OT	MOD	MBAL	0	0
10	9	Transilio	1	MOD	MBAL	2	2
10	9	Transilio	2	MOD	MBAL	7	2
10	9	Transilio	OT	MOD	MBAL	0	0
10	10	Transilio	1	MHGW	MAB	6	2
10	10	Transilio	2	MHGW	MAB	9	3
10	10	Transilio	OT	MHGW	MAB	0	0
10	10	EMERALD	1	MHGW	MAB	5	3
10	10	EMERALD	2	MHGW	MAB	5	4
10	10	EMERALD	OT	MHGW	MAB	0	0
10	10	Transilio	1	MBC	MTHE	2	2
10	10	Transilio	2	MBC	MTHE	4	7
10	10	Transilio	OT	MBC	MTHE	0	0
10	10	EMERALD	1	MBC	MTHE	2	4
10	10	EMERALD	2	MBC	MTHE	4	3
10	10	EMERALD	OT	MBC	MTHE	0	0
10	10	Transilio	1	MTRS	MLSP	4	2
10	10	Transilio	2	MTRS	MLSP	4	4
10	10	Transilio	OT	MTRS	MLSP	0	0
10	10	EMERALD	1	MTRS	MLSP	11	0
10	10	EMERALD	2	MTRS	MLSP	9	4
10	10	EMERALD	OT	MTRS	MLSP	0	0
10	10	Transilio	1	MCD	MCJ	1	3
10	10	Transilio	2	MCD	MCJ	2	7
10	10	Transilio	OT	MCD	MCJ	0	0
10	10	EMERALD	1	MCD	MCJ	2	4
10	10	EMERALD	2	MCD	MCJ	5	3
10	10	EMERALD	OT	MCD	MCJ	0	0
10	10	Transilio	1	MBAL	MGB	6	3
10	10	Transilio	2	MBAL	MGB	4	2
10	10	Transilio	OT	MBAL	MGB	0	0
10	10	EMERALD	1	MBAL	MGB	5	3
10	10	EMERALD	2	MBAL	MGB	9	3
10	10	EMERALD	OT	MBAL	MGB	0	0
10	10	Transilio	1	MMT	MPNS	10	0
10	10	Transilio	2	MMT	MPNS	5	4
10	10	Transilio	OT	MMT	MPNS	0	0
10	10	EMERALD	1	MMT	MPNS	9	1
10	10	EMERALD	2	MMT	MPNS	8	2
10	10	EMERALD	OT	MMT	MPNS	0	0
10	10	Transilio	1	MHR	MOD	6	1
10	10	Transilio	2	MHR	MOD	7	2
10	10	Transilio	OT	MHR	MOD	0	0
10	10	EMERALD	1	MHR	MOD	11	4
10	10	EMERALD	2	MHR	MOD	12	1
10	10	EMERALD	OT	MHR	MOD	0	0
10	10	Transilio	1	MBD	MPBP	5	2
10	10	Transilio	2	MBD	MPBP	8	1
10	10	Transilio	OT	MBD	MPBP	0	0
10	10	EMERALD	1	MBD	MPBP	2	5
10	10	EMERALD	2	MBD	MPBP	5	1
10	10	EMERALD	OT	MBD	MPBP	0	0
11	1	Pilot	1	MTHS	MMBM	9	0
11	1	Pilot	2	MTHS	MMBM	4	2
11	1	Pilot	OT	MTHS	MMBM	0	0
11	1	Rush	1	MTHS	MMBM	4	4
11	1	Rush	2	MTHS	MMBM	5	4
11	1	Rush	OT	MTHS	MMBM	0	0
11	1	Pilot	1	MTRS	MSH	3	2
11	1	Pilot	2	MTRS	MSH	3	2
11	1	Pilot	OT	MTRS	MSH	0	0
11	1	Rush	1	MTRS	MSH	1	4
11	1	Rush	2	MTRS	MSH	0	5
11	1	Rush	OT	MTRS	MSH	0	0
11	1	Pilot	1	MDOF	MLC	2	1
11	1	Pilot	2	MDOF	MLC	3	2
11	1	Pilot	OT	MDOF	MLC	0	0
11	1	Rush	1	MDOF	MLC	7	1
11	1	Rush	2	MDOF	MLC	1	2
11	1	Rush	OT	MDOF	MLC	0	0
11	1	Pilot	1	MBNH	MHR	4	2
11	1	Pilot	2	MBNH	MHR	7	1
11	1	Pilot	OT	MBNH	MHR	0	0
11	1	Rush	1	MBNH	MHR	6	0
11	1	Rush	2	MBNH	MHR	4	3
11	1	Rush	OT	MBNH	MHR	0	0
11	1	Pilot	1	MBOP	MBD	4	3
11	1	Pilot	2	MBOP	MBD	2	3
11	1	Pilot	OT	MBOP	MBD	0	0
11	1	Rush	1	MBOP	MBD	1	1
11	1	Rush	2	MBOP	MBD	6	4
11	1	Rush	OT	MBOP	MBD	0	0
11	1	Pilot	1	MHGW	MROP	7	2
11	1	Pilot	2	MHGW	MROP	1	1
11	1	Pilot	OT	MHGW	MROP	0	0
11	1	Rush	1	MHGW	MROP	6	1
11	1	Rush	2	MHGW	MROP	7	2
11	1	Rush	OT	MHGW	MROP	0	0
11	2	Rush	1	MBOP	MDOF	4	1
11	2	Rush	2	MBOP	MDOF	4	4
11	2	Rush	OT	MBOP	MDOF	0	0
11	2	Birch	1	MBOP	MDOF	5	2
11	2	Birch	2	MBOP	MDOF	5	3
11	2	Birch	OT	MBOP	MDOF	0	0
11	2	Rush	1	MHR	MLC	5	2
11	2	Rush	2	MHR	MLC	1	3
11	2	Rush	OT	MHR	MLC	0	0
11	2	Birch	1	MHR	MLC	5	1
11	2	Birch	2	MHR	MLC	4	2
11	2	Birch	OT	MHR	MLC	0	0
11	2	Rush	1	MBD	MBNH	2	1
11	2	Rush	2	MBD	MBNH	5	5
11	2	Rush	OT	MBD	MBNH	0	0
11	2	Birch	1	MBD	MBNH	4	1
11	2	Birch	2	MBD	MBNH	3	0
11	2	Birch	OT	MBD	MBNH	0	0
11	2	Rush	1	MTRS	MHGW	3	1
11	2	Rush	2	MTRS	MHGW	2	1
11	2	Rush	OT	MTRS	MHGW	0	0
11	2	Birch	1	MTRS	MHGW	7	1
11	2	Birch	2	MTRS	MHGW	5	1
11	2	Birch	OT	MTRS	MHGW	0	0
11	2	Rush	1	MMBM	MROP	5	2
11	2	Rush	2	MMBM	MROP	5	4
11	2	Rush	OT	MMBM	MROP	0	0
11	2	Birch	1	MMBM	MROP	3	1
11	2	Birch	2	MMBM	MROP	5	1
11	2	Birch	OT	MMBM	MROP	0	0
11	2	Rush	1	MSH	MTHS	3	4
11	2	Rush	2	MSH	MTHS	1	6
11	2	Rush	OT	MSH	MTHS	0	0
11	2	Birch	1	MSH	MTHS	2	0
11	2	Birch	2	MSH	MTHS	4	4
11	2	Birch	OT	MSH	MTHS	0	0
11	3	Birch	1	MBNH	MTHS	2	5
11	3	Birch	2	MBNH	MTHS	0	22
11	3	Birch	OT	MBNH	MTHS	0	0
11	3	Transilio	1	MBNH	MTHS	3	4
11	3	Transilio	2	MBNH	MTHS	0	8
11	3	Transilio	OT	MBNH	MTHS	0	0
11	3	Birch	1	MLC	MTRS	3	2
11	3	Birch	2	MLC	MTRS	2	2
11	3	Birch	OT	MLC	MTRS	0	0
11	3	Transilio	1	MLC	MTRS	1	2
11	3	Transilio	2	MLC	MTRS	2	1
11	3	Transilio	OT	MLC	MTRS	0	0
11	3	Birch	1	MDOF	MHGW	1	2
11	3	Birch	2	MDOF	MHGW	5	3
11	3	Birch	OT	MDOF	MHGW	0	0
11	3	Transilio	1	MDOF	MHGW	2	4
11	3	Transilio	2	MDOF	MHGW	3	5
11	3	Transilio	OT	MDOF	MHGW	0	0
11	3	Birch	1	MHR	MROP	5	1
11	3	Birch	2	MHR	MROP	5	0
11	3	Birch	OT	MHR	MROP	0	0
11	3	Transilio	1	MHR	MROP	0	4
11	3	Transilio	2	MHR	MROP	5	2
11	3	Transilio	OT	MHR	MROP	0	0
