season	week	game	half	team1	team2	t1score	t2score
10	1	EMERALD	1	NAB	NBC	3	4
10	1	EMERALD	2	NAB	NBC	2	5
10	1	EMERALD	OT	NAB	NBC	0	0
10	1	Monarch	1	NAB	NBC	1	3
10	1	Monarch	2	NAB	NBC	1	2
10	1	Monarch	OT	NAB	NBC	0	0
10	1	EMERALD	1	NTHE	NHGW	0	0
10	1	EMERALD	2	NTHE	NHGW	7	2
10	1	EMERALD	OT	NTHE	NHGW	0	0
10	1	Monarch	1	NTHE	NHGW	5	0
10	1	Monarch	2	NTHE	NHGW	0	0
10	1	Monarch	OT	NTHE	NHGW	0	0
10	1	EMERALD	1	NLSP	NCJ	1	13
10	1	EMERALD	2	NLSP	NCJ	3	2
10	1	EMERALD	OT	NLSP	NCJ	0	0
10	1	Monarch	1	NLSP	NCJ	0	0
10	1	Monarch	2	NLSP	NCJ	1	2
10	1	Monarch	OT	NLSP	NCJ	0	0
10	1	EMERALD	1	NCD	NTRS	3	2
10	1	EMERALD	2	NCD	NTRS	5	5
10	1	EMERALD	OT	NCD	NTRS	0	0
10	1	Monarch	1	NCD	NTRS	3	1
10	1	Monarch	2	NCD	NTRS	4	2
10	1	Monarch	OT	NCD	NTRS	0	0
10	1	EMERALD	1	NGB	NMT	4	2
10	1	EMERALD	2	NGB	NMT	4	1
10	1	EMERALD	OT	NGB	NMT	0	0
10	1	Monarch	1	NGB	NMT	1	0
10	1	Monarch	2	NGB	NMT	1	2
10	1	Monarch	OT	NGB	NMT	0	0
10	1	EMERALD	1	NPNS	NBAL	3	3
10	1	EMERALD	2	NPNS	NBAL	4	0
10	1	EMERALD	OT	NPNS	NBAL	0	0
10	1	Monarch	1	NPNS	NBAL	2	1
10	1	Monarch	2	NPNS	NBAL	2	3
10	1	Monarch	OT	NPNS	NBAL	0	0
10	1	EMERALD	1	NOD	NPBP	3	8
10	1	EMERALD	2	NOD	NPBP	2	3
10	1	EMERALD	OT	NOD	NPBP	0	0
10	1	Monarch	1	NOD	NPBP	0	2
10	1	Monarch	2	NOD	NPBP	1	2
10	1	Monarch	OT	NOD	NPBP	0	0
10	1	EMERALD	1	NBD	NHR	1	3
10	1	EMERALD	2	NBD	NHR	2	4
10	1	EMERALD	OT	NBD	NHR	0	0
10	1	Monarch	1	NBD	NHR	0	1
10	1	Monarch	2	NBD	NHR	1	1
10	1	Monarch	OT	NBD	NHR	0	0
10	2	Monarch	1	NLSP	NAB	0	1
10	2	Monarch	2	NLSP	NAB	2	5
10	2	Monarch	OT	NLSP	NAB	0	0
10	2	Wormy	1	NLSP	NAB	1	2
10	2	Wormy	2	NLSP	NAB	0	5
10	2	Wormy	OT	NLSP	NAB	0	0
10	2	Monarch	1	NBC	NCJ	1	2
10	2	Monarch	2	NBC	NCJ	4	0
10	2	Monarch	OT	NBC	NCJ	0	0
10	2	Wormy	1	NBC	NCJ	2	2
10	2	Wormy	2	NBC	NCJ	1	4
10	2	Wormy	OT	NBC	NCJ	0	0
10	2	Monarch	1	NCD	NTHE	2	4
10	2	Monarch	2	NCD	NTHE	2	4
10	2	Monarch	OT	NCD	NTHE	0	0
10	2	Wormy	1	NCD	NTHE	0	4
10	2	Wormy	2	NCD	NTHE	3	0
10	2	Wormy	OT	NCD	NTHE	0	0
10	2	Monarch	1	NHGW	NTRS	3	1
10	2	Monarch	2	NHGW	NTRS	2	2
10	2	Monarch	OT	NHGW	NTRS	0	0
10	2	Wormy	1	NHGW	NTRS	0	0
10	2	Wormy	2	NHGW	NTRS	4	3
10	2	Wormy	OT	NHGW	NTRS	0	0
10	2	Monarch	1	NOD	NGB	0	3
10	2	Monarch	2	NOD	NGB	1	3
10	2	Monarch	OT	NOD	NGB	0	0
10	2	Wormy	1	NOD	NGB	0	3
10	2	Wormy	2	NOD	NGB	3	3
10	2	Wormy	OT	NOD	NGB	0	0
10	2	Monarch	1	NMT	NPBP	4	1
10	2	Monarch	2	NMT	NPBP	0	1
10	2	Monarch	OT	NMT	NPBP	0	0
10	2	Wormy	1	NMT	NPBP	3	0
10	2	Wormy	2	NMT	NPBP	0	2
10	2	Wormy	OT	NMT	NPBP	0	0
10	2	Monarch	1	NBD	NPNS	3	1
10	2	Monarch	2	NBD	NPNS	2	2
10	2	Monarch	OT	NBD	NPNS	0	0
10	2	Wormy	1	NBD	NPNS	1	1
10	2	Wormy	2	NBD	NPNS	6	3
10	2	Wormy	OT	NBD	NPNS	0	0
10	2	Monarch	1	NBAL	NHR	3	1
10	2	Monarch	2	NBAL	NHR	4	4
10	2	Monarch	OT	NBAL	NHR	0	0
10	2	Wormy	1	NBAL	NHR	3	1
10	2	Wormy	2	NBAL	NHR	2	1
10	2	Wormy	OT	NBAL	NHR	0	0
10	3	Wormy	1	NAB	NTHE	0	1
10	3	Wormy	2	NAB	NTHE	4	0
10	3	Wormy	OT	NAB	NTHE	0	0
10	3	TWP	1	NAB	NTHE	2	2
10	3	TWP	2	NAB	NTHE	9	1
10	3	TWP	OT	NAB	NTHE	0	0
10	3	Wormy	1	NHGW	NBC	4	0
10	3	Wormy	2	NHGW	NBC	1	2
10	3	Wormy	OT	NHGW	NBC	0	0
10	3	TWP	1	NHGW	NBC	1	0
10	3	TWP	2	NHGW	NBC	0	3
10	3	TWP	OT	NHGW	NBC	0	0
10	3	Wormy	1	NCD	NLSP	4	1
10	3	Wormy	2	NCD	NLSP	0	3
10	3	Wormy	OT	NCD	NLSP	0	0
10	3	TWP	1	NCD	NLSP	3	2
10	3	TWP	2	NCD	NLSP	0	0
10	3	TWP	OT	NCD	NLSP	0	0
10	3	Wormy	1	NTRS	NCJ	0	3
10	3	Wormy	2	NTRS	NCJ	2	3
10	3	Wormy	OT	NTRS	NCJ	0	0
10	3	TWP	1	NTRS	NCJ	1	6
10	3	TWP	2	NTRS	NCJ	0	2
10	3	TWP	OT	NTRS	NCJ	0	0
10	3	Wormy	1	NGB	NPNS	2	1
10	3	Wormy	2	NGB	NPNS	2	3
10	3	Wormy	OT	NGB	NPNS	0	0
10	3	TWP	1	NGB	NPNS	0	3
10	3	TWP	2	NGB	NPNS	3	3
10	3	TWP	OT	NGB	NPNS	0	0
10	3	Wormy	1	NBAL	NMT	4	4
10	3	Wormy	2	NBAL	NMT	3	1
10	3	Wormy	OT	NBAL	NMT	0	0
10	3	TWP	1	NBAL	NMT	2	0
10	3	TWP	2	NBAL	NMT	5	1
10	3	TWP	OT	NBAL	NMT	0	0
10	3	Wormy	1	NBD	NOD	0	2
10	3	Wormy	2	NBD	NOD	2	4
10	3	Wormy	OT	NBD	NOD	0	0
10	3	TWP	1	NBD	NOD	3	7
10	3	TWP	2	NBD	NOD	2	2
10	3	TWP	OT	NBD	NOD	0	0
10	3	Wormy	1	NHR	NPBP	3	5
10	3	Wormy	2	NHR	NPBP	2	2
10	3	Wormy	OT	NHR	NPBP	0	0
10	3	TWP	1	NHR	NPBP	1	1
10	3	TWP	2	NHR	NPBP	2	5
10	3	TWP	OT	NHR	NPBP	0	0
10	4	TWP	1	NTRS	NAB	3	5
10	4	TWP	2	NTRS	NAB	1	9
10	4	TWP	OT	NTRS	NAB	0	0
10	4	Boombox	1	NTRS	NAB	1	8
10	4	Boombox	2	NTRS	NAB	0	5
10	4	Boombox	OT	NTRS	NAB	0	0
10	4	TWP	1	NBC	NLSP	2	1
10	4	TWP	2	NBC	NLSP	0	4
10	4	TWP	OT	NBC	NLSP	0	0
10	4	Boombox	1	NBC	NLSP	5	2
10	4	Boombox	2	NBC	NLSP	2	2
10	4	Boombox	OT	NBC	NLSP	0	0
10	4	TWP	1	NCJ	NTHE	1	3
10	4	TWP	2	NCJ	NTHE	2	4
10	4	TWP	OT	NCJ	NTHE	0	0
10	4	Boombox	1	NCJ	NTHE	2	0
10	4	Boombox	2	NCJ	NTHE	0	5
10	4	Boombox	OT	NCJ	NTHE	0	0
10	4	TWP	1	NHGW	NCD	3	5
10	4	TWP	2	NHGW	NCD	3	6
10	4	TWP	OT	NHGW	NCD	0	0
10	4	Boombox	1	NHGW	NCD	2	0
10	4	Boombox	2	NHGW	NCD	3	0
10	4	Boombox	OT	NHGW	NCD	0	0
10	4	TWP	1	NHR	NGB	1	6
10	4	TWP	2	NHR	NGB	5	3
10	4	TWP	OT	NHR	NGB	0	0
10	4	Boombox	1	NHR	NGB	1	3
10	4	Boombox	2	NHR	NGB	1	3
10	4	Boombox	OT	NHR	NGB	0	0
10	4	TWP	1	NMT	NOD	3	2
10	4	TWP	2	NMT	NOD	3	4
10	4	TWP	OT	NMT	NOD	0	0
10	4	Boombox	1	NMT	NOD	0	4
10	4	Boombox	2	NMT	NOD	0	4
10	4	Boombox	OT	NMT	NOD	0	0
10	4	TWP	1	NPBP	NPNS	4	1
10	4	TWP	2	NPBP	NPNS	7	1
10	4	TWP	OT	NPBP	NPNS	0	0
10	4	Boombox	1	NPBP	NPNS	6	0
10	4	Boombox	2	NPBP	NPNS	2	1
10	4	Boombox	OT	NPBP	NPNS	0	0
10	4	TWP	1	NBAL	NBD	2	1
10	4	TWP	2	NBAL	NBD	1	1
10	4	TWP	OT	NBAL	NBD	0	0
10	4	Boombox	1	NBAL	NBD	1	1
10	4	Boombox	2	NBAL	NBD	1	2
10	4	Boombox	OT	NBAL	NBD	0	0
10	5	Boombox	1	NAB	NHGW	1	4
10	5	Boombox	2	NAB	NHGW	5	0
10	5	Boombox	OT	NAB	NHGW	0	0
10	5	Pilot	1	NAB	NHGW	3	3
10	5	Pilot	2	NAB	NHGW	2	3
10	5	Pilot	OT	NAB	NHGW	0	0
10	5	Boombox	1	NTHE	NBC	1	1
10	5	Boombox	2	NTHE	NBC	2	0
10	5	Boombox	OT	NTHE	NBC	0	0
10	5	Pilot	1	NTHE	NBC	2	2
10	5	Pilot	2	NTHE	NBC	4	2
10	5	Pilot	OT	NTHE	NBC	0	0
10	5	Boombox	1	NLSP	NTRS	0	1
10	5	Boombox	2	NLSP	NTRS	1	4
10	5	Boombox	OT	NLSP	NTRS	0	0
10	5	Pilot	1	NLSP	NTRS	3	1
10	5	Pilot	2	NLSP	NTRS	4	4
10	5	Pilot	OT	NLSP	NTRS	0	0
10	5	Boombox	1	NCD	NCJ	0	3
10	5	Boombox	2	NCD	NCJ	2	1
10	5	Boombox	OT	NCD	NCJ	0	0
10	5	Pilot	1	NCD	NCJ	0	5
10	5	Pilot	2	NCD	NCJ	1	7
10	5	Pilot	OT	NCD	NCJ	0	0
10	5	Boombox	1	NGB	NBAL	1	1
10	5	Boombox	2	NGB	NBAL	1	2
10	5	Boombox	OT	NGB	NBAL	0	0
10	5	Pilot	1	NGB	NBAL	3	2
10	5	Pilot	2	NGB	NBAL	4	1
10	5	Pilot	OT	NGB	NBAL	0	0
10	5	Boombox	1	NPNS	NMT	1	3
10	5	Boombox	2	NPNS	NMT	4	8
10	5	Boombox	OT	NPNS	NMT	0	0
10	5	Pilot	1	NPNS	NMT	0	2
10	5	Pilot	2	NPNS	NMT	0	4
10	5	Pilot	OT	NPNS	NMT	0	0
10	5	Boombox	1	NOD	NHR	0	1
10	5	Boombox	2	NOD	NHR	0	1
10	5	Boombox	OT	NOD	NHR	0	0
10	5	Pilot	1	NOD	NHR	2	0
10	5	Pilot	2	NOD	NHR	6	3
10	5	Pilot	OT	NOD	NHR	0	0
10	5	Boombox	1	NBD	NPBP	2	2
10	5	Boombox	2	NBD	NPBP	1	2
10	5	Boombox	OT	NBD	NPBP	0	0
10	5	Pilot	1	NBD	NPBP	1	9
10	5	Pilot	2	NBD	NPBP	0	3
10	5	Pilot	OT	NBD	NPBP	0	0
10	6	Pilot	1	NBC	NAB	0	2
10	6	Pilot	2	NBC	NAB	3	2
10	6	Pilot	OT	NBC	NAB	0	0
10	6	Smirk	1	NBC	NAB	0	3
10	6	Smirk	2	NBC	NAB	1	0
10	6	Smirk	OT	NBC	NAB	0	0
10	6	Pilot	1	NHGW	NTHE	1	4
10	6	Pilot	2	NHGW	NTHE	1	4
10	6	Pilot	OT	NHGW	NTHE	0	0
10	6	Smirk	1	NHGW	NTHE	3	4
10	6	Smirk	2	NHGW	NTHE	0	4
10	6	Smirk	OT	NHGW	NTHE	0	0
10	6	Pilot	1	NCJ	NLSP	0	2
10	6	Pilot	2	NCJ	NLSP	2	5
10	6	Pilot	OT	NCJ	NLSP	0	0
10	6	Smirk	1	NCJ	NLSP	4	1
10	6	Smirk	2	NCJ	NLSP	2	1
10	6	Smirk	OT	NCJ	NLSP	0	0
10	6	Pilot	1	NTRS	NCD	3	4
10	6	Pilot	2	NTRS	NCD	1	1
10	6	Pilot	OT	NTRS	NCD	0	0
10	6	Smirk	1	NTRS	NCD	3	2
10	6	Smirk	2	NTRS	NCD	3	1
10	6	Smirk	OT	NTRS	NCD	0	0
10	6	Pilot	1	NMT	NGB	0	2
10	6	Pilot	2	NMT	NGB	1	1
10	6	Pilot	OT	NMT	NGB	0	0
10	6	Smirk	1	NMT	NGB	0	1
10	6	Smirk	2	NMT	NGB	0	1
10	6	Smirk	OT	NMT	NGB	0	0
10	6	Pilot	1	NBAL	NPNS	2	2
10	6	Pilot	2	NBAL	NPNS	0	4
10	6	Pilot	OT	NBAL	NPNS	0	0
10	6	Smirk	1	NBAL	NPNS	1	3
10	6	Smirk	2	NBAL	NPNS	0	2
10	6	Smirk	OT	NBAL	NPNS	0	0
10	6	Pilot	1	NPBP	NOD	0	2
10	6	Pilot	2	NPBP	NOD	4	1
10	6	Pilot	OT	NPBP	NOD	0	0
10	6	Smirk	1	NPBP	NOD	2	2
10	6	Smirk	2	NPBP	NOD	5	1
10	6	Smirk	OT	NPBP	NOD	0	0
10	6	Pilot	1	NHR	NBD	3	4
10	6	Pilot	2	NHR	NBD	1	2
10	6	Pilot	OT	NHR	NBD	0	0
10	6	Smirk	1	NHR	NBD	5	2
10	6	Smirk	2	NHR	NBD	1	3
10	6	Smirk	OT	NHR	NBD	0	0
10	7	Smirk	1	NAB	NCD	3	0
10	7	Smirk	2	NAB	NCD	1	0
10	7	Smirk	OT	NAB	NCD	0	0
10	7	Scorpio	1	NAB	NCD	7	0
10	7	Scorpio	2	NAB	NCD	6	0
10	7	Scorpio	OT	NAB	NCD	0	0
10	7	Smirk	1	NTRS	NBC	5	2
10	7	Smirk	2	NTRS	NBC	2	3
10	7	Smirk	OT	NTRS	NBC	0	0
10	7	Scorpio	1	NTRS	NBC	7	2
10	7	Scorpio	2	NTRS	NBC	8	0
10	7	Scorpio	OT	NTRS	NBC	0	0
10	7	Smirk	1	NTHE	NLSP	5	0
10	7	Smirk	2	NTHE	NLSP	5	4
10	7	Smirk	OT	NTHE	NLSP	0	0
10	7	Scorpio	1	NTHE	NLSP	7	2
10	7	Scorpio	2	NTHE	NLSP	1	0
10	7	Scorpio	OT	NTHE	NLSP	0	0
10	7	Smirk	1	NCJ	NHGW	2	3
10	7	Smirk	2	NCJ	NHGW	2	6
10	7	Smirk	OT	NCJ	NHGW	0	0
10	7	Scorpio	1	NCJ	NHGW	3	2
10	7	Scorpio	2	NCJ	NHGW	0	2
10	7	Scorpio	OT	NCJ	NHGW	0	0
10	7	Smirk	1	NGB	NBD	4	0
10	7	Smirk	2	NGB	NBD	1	1
10	7	Smirk	OT	NGB	NBD	0	0
10	7	Scorpio	1	NGB	NBD	0	1
10	7	Scorpio	2	NGB	NBD	3	1
10	7	Scorpio	OT	NGB	NBD	0	0
10	7	Smirk	1	NHR	NMT	2	6
10	7	Smirk	2	NHR	NMT	2	3
10	7	Smirk	OT	NHR	NMT	0	0
10	7	Scorpio	1	NHR	NMT	1	1
10	7	Scorpio	2	NHR	NMT	3	3
10	7	Scorpio	OT	NHR	NMT	0	0
10	7	Smirk	1	NPNS	NOD	3	5
10	7	Smirk	2	NPNS	NOD	1	3
10	7	Smirk	OT	NPNS	NOD	0	0
10	7	Scorpio	1	NPNS	NOD	3	5
10	7	Scorpio	2	NPNS	NOD	4	4
10	7	Scorpio	OT	NPNS	NOD	0	0
10	7	Smirk	1	NPBP	NBAL	2	2
10	7	Smirk	2	NPBP	NBAL	4	0
10	7	Smirk	OT	NPBP	NBAL	0	0
10	7	Scorpio	1	NPBP	NBAL	3	4
10	7	Scorpio	2	NPBP	NBAL	4	1
10	7	Scorpio	OT	NPBP	NBAL	0	0
10	8	Scorpio	1	NTHE	NAB	5	4
10	8	Scorpio	2	NTHE	NAB	2	5
10	8	Scorpio	OT	NTHE	NAB	0	0
10	8	Rush	1	NTHE	NAB	1	3
10	8	Rush	2	NTHE	NAB	1	0
10	8	Rush	OT	NTHE	NAB	0	0
10	8	Scorpio	1	NBC	NHGW	2	3
10	8	Scorpio	2	NBC	NHGW	2	4
10	8	Scorpio	OT	NBC	NHGW	0	0
10	8	Rush	1	NBC	NHGW	3	6
10	8	Rush	2	NBC	NHGW	0	7
10	8	Rush	OT	NBC	NHGW	0	0
10	8	Scorpio	1	NLSP	NCD	2	1
10	8	Scorpio	2	NLSP	NCD	5	5
10	8	Scorpio	OT	NLSP	NCD	0	0
10	8	Rush	1	NLSP	NCD	5	3
10	8	Rush	2	NLSP	NCD	6	6
10	8	Rush	OT	NLSP	NCD	0	0
10	8	Scorpio	1	NTRS	NCJ	1	7
10	8	Scorpio	2	NTRS	NCJ	2	5
10	8	Scorpio	OT	NTRS	NCJ	0	0
10	8	Rush	1	NTRS	NCJ	2	7
10	8	Rush	2	NTRS	NCJ	2	5
10	8	Rush	OT	NTRS	NCJ	0	0
10	8	Scorpio	1	NPNS	NGB	0	7
10	8	Scorpio	2	NPNS	NGB	1	3
10	8	Scorpio	OT	NPNS	NGB	0	0
10	8	Rush	1	NPNS	NGB	2	3
10	8	Rush	2	NPNS	NGB	2	4
10	8	Rush	OT	NPNS	NGB	0	0
10	8	Scorpio	1	NMT	NBAL	7	4
10	8	Scorpio	2	NMT	NBAL	1	5
10	8	Scorpio	OT	NMT	NBAL	0	0
10	8	Rush	1	NMT	NBAL	2	6
10	8	Rush	2	NMT	NBAL	4	4
10	8	Rush	OT	NMT	NBAL	0	0
10	8	Scorpio	1	NOD	NBD	3	2
10	8	Scorpio	2	NOD	NBD	4	5
10	8	Scorpio	OT	NOD	NBD	0	0
10	8	Rush	1	NOD	NBD	2	3
10	8	Rush	2	NOD	NBD	2	3
10	8	Rush	OT	NOD	NBD	0	0
10	8	Scorpio	1	NHR	NPBP	1	3
10	8	Scorpio	2	NHR	NPBP	2	1
10	8	Scorpio	OT	NHR	NPBP	0	0
10	8	Rush	1	NHR	NPBP	4	6
10	8	Rush	2	NHR	NPBP	4	6
10	8	Rush	OT	NHR	NPBP	0	0
10	9	Rush	1	NAB	NCJ	3	1
10	9	Rush	2	NAB	NCJ	3	1
10	9	Rush	OT	NAB	NCJ	0	0
10	9	Transilio	1	NAB	NCJ	4	0
10	9	Transilio	2	NAB	NCJ	6	2
10	9	Transilio	OT	NAB	NCJ	0	0
10	9	Rush	1	NCD	NBC	5	3
10	9	Rush	2	NCD	NBC	2	2
10	9	Rush	OT	NCD	NBC	0	0
10	9	Transilio	1	NCD	NBC	5	4
10	9	Transilio	2	NCD	NBC	4	6
10	9	Transilio	OT	NCD	NBC	0	0
10	9	Rush	1	NTHE	NTRS	5	1
10	9	Rush	2	NTHE	NTRS	5	2
10	9	Rush	OT	NTHE	NTRS	0	0
10	9	Transilio	1	NTHE	NTRS	5	0
10	9	Transilio	2	NTHE	NTRS	8	0
10	9	Transilio	OT	NTHE	NTRS	0	0
10	9	Rush	1	NLSP	NHGW	1	2
10	9	Rush	2	NLSP	NHGW	4	4
10	9	Rush	OT	NLSP	NHGW	0	0
10	9	Transilio	1	NLSP	NHGW	4	2
10	9	Transilio	2	NLSP	NHGW	2	6
10	9	Transilio	OT	NLSP	NHGW	0	0
10	9	Rush	1	NGB	NPBP	2	1
10	9	Rush	2	NGB	NPBP	2	6
10	9	Rush	OT	NGB	NPBP	0	0
10	9	Transilio	1	NGB	NPBP	4	1
10	9	Transilio	2	NGB	NPBP	1	4
10	9	Transilio	OT	NGB	NPBP	0	0
10	9	Rush	1	NBD	NMT	2	2
10	9	Rush	2	NBD	NMT	3	3
10	9	Rush	OT	NBD	NMT	0	0
10	9	Transilio	1	NBD	NMT	5	5
10	9	Transilio	2	NBD	NMT	3	1
10	9	Transilio	OT	NBD	NMT	0	0
10	9	Rush	1	NPNS	NHR	2	5
10	9	Rush	2	NPNS	NHR	6	4
10	9	Rush	OT	NPNS	NHR	0	0
10	9	Transilio	1	NPNS	NHR	2	5
10	9	Transilio	2	NPNS	NHR	5	3
10	9	Transilio	OT	NPNS	NHR	0	0
10	9	Rush	1	NOD	NBAL	6	2
10	9	Rush	2	NOD	NBAL	4	1
10	9	Rush	OT	NOD	NBAL	0	0
10	9	Transilio	1	NOD	NBAL	5	2
10	9	Transilio	2	NOD	NBAL	4	1
10	9	Transilio	OT	NOD	NBAL	0	0
10	10	Transilio	1	NHGW	NAB	4	0
10	10	Transilio	2	NHGW	NAB	2	4
10	10	Transilio	OT	NHGW	NAB	0	0
10	10	EMERALD	1	NHGW	NAB	2	8
10	10	EMERALD	2	NHGW	NAB	7	6
10	10	EMERALD	OT	NHGW	NAB	0	0
10	10	Transilio	1	NBC	NTHE	3	7
10	10	Transilio	2	NBC	NTHE	3	2
10	10	Transilio	OT	NBC	NTHE	0	0
10	10	EMERALD	1	NBC	NTHE	1	11
10	10	EMERALD	2	NBC	NTHE	4	5
10	10	EMERALD	OT	NBC	NTHE	0	0
10	10	Transilio	1	NTRS	NLSP	2	0
10	10	Transilio	2	NTRS	NLSP	4	6
10	10	Transilio	OT	NTRS	NLSP	0	0
10	10	EMERALD	1	NTRS	NLSP	3	0
10	10	EMERALD	2	NTRS	NLSP	2	3
10	10	EMERALD	OT	NTRS	NLSP	0	0
10	10	Transilio	1	NCD	NCJ	2	0
10	10	Transilio	2	NCD	NCJ	2	2
10	10	Transilio	OT	NCD	NCJ	0	0
10	10	EMERALD	1	NCD	NCJ	4	4
10	10	EMERALD	2	NCD	NCJ	6	3
10	10	EMERALD	OT	NCD	NCJ	0	0
10	10	Transilio	1	NBAL	NGB	5	0
10	10	Transilio	2	NBAL	NGB	3	2
10	10	Transilio	OT	NBAL	NGB	0	0
10	10	EMERALD	1	NBAL	NGB	6	3
10	10	EMERALD	2	NBAL	NGB	2	3
10	10	EMERALD	OT	NBAL	NGB	0	0
10	10	Transilio	1	NMT	NPNS	3	4
10	10	Transilio	2	NMT	NPNS	2	7
10	10	Transilio	OT	NMT	NPNS	0	0
10	10	EMERALD	1	NMT	NPNS	2	2
10	10	EMERALD	2	NMT	NPNS	5	5
10	10	EMERALD	OT	NMT	NPNS	0	0
10	10	Transilio	1	NHR	NOD	4	2
10	10	Transilio	2	NHR	NOD	4	4
10	10	Transilio	OT	NHR	NOD	0	0
10	10	EMERALD	1	NHR	NOD	6	3
10	10	EMERALD	2	NHR	NOD	2	5
10	10	EMERALD	OT	NHR	NOD	0	0
10	10	Transilio	1	NBD	NPBP	8	0
10	10	Transilio	2	NBD	NPBP	2	6
10	10	Transilio	OT	NBD	NPBP	0	0
10	10	EMERALD	1	NBD	NPBP	3	2
10	10	EMERALD	2	NBD	NPBP	7	2
10	10	EMERALD	OT	NBD	NPBP	0	0
11	1	Pilot	1	NHGW	NROP	5	1
11	1	Pilot	2	NHGW	NROP	6	3
11	1	Pilot	OT	NHGW	NROP	0	0
11	1	Rush	1	NHGW	NROP	3	5
11	1	Rush	2	NHGW	NROP	4	4
11	1	Rush	OT	NHGW	NROP	0	0
11	1	Pilot	1	NTHS	NMBM	2	2
11	1	Pilot	2	NTHS	NMBM	6	3
11	1	Pilot	OT	NTHS	NMBM	0	0
11	1	Rush	1	NTHS	NMBM	5	0
11	1	Rush	2	NTHS	NMBM	3	1
11	1	Rush	OT	NTHS	NMBM	0	0
11	1	Pilot	1	NTRS	NSH	2	2
11	1	Pilot	2	NTRS	NSH	4	1
11	1	Pilot	OT	NTRS	NSH	0	0
11	1	Rush	1	NTRS	NSH	0	3
11	1	Rush	2	NTRS	NSH	2	3
11	1	Rush	OT	NTRS	NSH	0	0
11	1	Pilot	1	NDOF	NLC	4	1
11	1	Pilot	2	NDOF	NLC	2	5
11	1	Pilot	OT	NDOF	NLC	0	0
11	1	Rush	1	NDOF	NLC	5	4
11	1	Rush	2	NDOF	NLC	3	0
11	1	Rush	OT	NDOF	NLC	0	0
11	1	Pilot	1	NBNH	NHR	3	1
11	1	Pilot	2	NBNH	NHR	1	1
11	1	Pilot	OT	NBNH	NHR	0	0
11	1	Rush	1	NBNH	NHR	4	2
11	1	Rush	2	NBNH	NHR	5	3
11	1	Rush	OT	NBNH	NHR	0	0
11	1	Pilot	1	NBOP	NBD	6	0
11	1	Pilot	2	NBOP	NBD	3	3
11	1	Pilot	OT	NBOP	NBD	0	0
11	1	Rush	1	NBOP	NBD	6	3
11	1	Rush	2	NBOP	NBD	7	1
11	1	Rush	OT	NBOP	NBD	0	0
11	2	Rush	1	NSH	NTHS	1	3
11	2	Rush	2	NSH	NTHS	3	5
11	2	Rush	OT	NSH	NTHS	0	0
11	2	Birch	1	NSH	NTHS	4	6
11	2	Birch	2	NSH	NTHS	2	1
11	2	Birch	OT	NSH	NTHS	0	0
11	2	Rush	1	NBOP	NDOF	6	2
11	2	Rush	2	NBOP	NDOF	2	3
11	2	Rush	OT	NBOP	NDOF	0	0
11	2	Birch	1	NBOP	NDOF	4	2
11	2	Birch	2	NBOP	NDOF	3	3
11	2	Birch	OT	NBOP	NDOF	0	0
11	2	Rush	1	NHR	NLC	3	3
11	2	Rush	2	NHR	NLC	2	3
11	2	Rush	OT	NHR	NLC	0	0
11	2	Birch	1	NHR	NLC	4	6
11	2	Birch	2	NHR	NLC	3	5
11	2	Birch	OT	NHR	NLC	0	0
11	2	Rush	1	NBD	NBNH	1	2
11	2	Rush	2	NBD	NBNH	4	4
11	2	Rush	OT	NBD	NBNH	0	0
11	2	Birch	1	NBD	NBNH	3	2
11	2	Birch	2	NBD	NBNH	5	7
11	2	Birch	OT	NBD	NBNH	0	0
11	2	Rush	1	NTRS	NHGW	0	3
11	2	Rush	2	NTRS	NHGW	1	5
11	2	Rush	OT	NTRS	NHGW	0	0
11	2	Birch	1	NTRS	NHGW	2	3
11	2	Birch	2	NTRS	NHGW	2	4
11	2	Birch	OT	NTRS	NHGW	0	0
11	2	Rush	1	NMBM	NROP	2	6
11	2	Rush	2	NMBM	NROP	0	1
11	2	Rush	OT	NMBM	NROP	0	0
11	2	Birch	1	NMBM	NROP	1	6
11	2	Birch	2	NMBM	NROP	3	5
11	2	Birch	OT	NMBM	NROP	0	0
11	3	Birch	1	NBNH	NTHS	1	1
11	3	Birch	2	NBNH	NTHS	2	5
11	3	Birch	OT	NBNH	NTHS	0	0
11	3	Transilio	1	NBNH	NTHS	6	2
11	3	Transilio	2	NBNH	NTHS	2	5
11	3	Transilio	OT	NBNH	NTHS	0	0
11	3	Birch	1	NLC	NTRS	5	3
11	3	Birch	2	NLC	NTRS	4	3
11	3	Birch	OT	NLC	NTRS	0	0
11	3	Transilio	1	NLC	NTRS	3	2
11	3	Transilio	2	NLC	NTRS	4	4
11	3	Transilio	OT	NLC	NTRS	0	0
11	3	Birch	1	NDOF	NHGW	4	1
11	3	Birch	2	NDOF	NHGW	3	3
11	3	Birch	OT	NDOF	NHGW	0	0
11	3	Transilio	1	NDOF	NHGW	3	4
11	3	Transilio	2	NDOF	NHGW	1	7
11	3	Transilio	OT	NDOF	NHGW	0	0
11	3	Birch	1	NHR	NROP	4	2
11	3	Birch	2	NHR	NROP	6	3
11	3	Birch	OT	NHR	NROP	0	0
11	3	Transilio	1	NHR	NROP	7	1
11	3	Transilio	2	NHR	NROP	2	0
11	3	Transilio	OT	NHR	NROP	0	0
